start	end	text
3351860	3356460	All our fascinations with Gabe walking out on stage and dropping the mic, not going to
3356460	3357460	happen, right?
3357460	3362220	No, I don't believe that's going to be the case.
3362220	3368980	Just because they're saying they're not taking meetings for any upcoming products is what
3368980	3370140	they said.
3370140	3371140	So they're like...
3371140	3372140	That doesn't fucking mean anything.
3372140	3373140	They're not at E3.
3373140	3377540	We don't need to fucking meet with you people to talk about Half-Life 3, okay?
3377540	3381580	I thought he was supposed to be there though at the PC gaming thing, I thought Valve was
3381580	3382580	part of that.
3382580	3383580	I thought so too, but I don't know.
3383580	3384840	So who gives a shit?
3384840	3389780	You don't need to fucking take meetings for that stuff, you could arrange that shit later
3389780	3390780	on.
3390780	3391780	And I think it's probably...
3391780	3393260	I mean, come on.
3393260	3394260	Come on.
3394260	3397660	You can't tell me that if they were going to be taking meetings for some upcoming products
3397660	3400460	that that shit wouldn't leak out in a heartbeat.
3400460	3405500	I mean, it's like, yeah, hey guys, we're taking meetings for Half-Life 3.
3405500	3408920	No, you can't tell me that won't leak out.
3408920	3411300	No one is not breaking the NDA on that shit.
3411300	3415060	You get the exclusive story that Half-Life 3 is fucking confirmed.
3415060	3416620	I mean, come on.
3416620	3417620	That is why.
3418180	3421620	I would completely distrust any of the journalists out there with that shit.
3421620	3423700	So I don't expect them to...
3423700	3426220	I don't think that this necessarily means anything.
3426220	3431140	I think it's just, yeah, they're not going to have a booth there.
3431140	3436480	They're not going to be taking press meetings about their games, but it doesn't mean they
3436480	3437980	won't announce anything.
3439100	3440100	All right.
3440820	3443180	Well, let's move on.
3443180	3447580	I guess we'll do a couple more stories and I think we'll open up the Skype line at 1-877-GAMO-LR.
3447580	3450140	Or username on Skype, OrangeLoungeRadio.
3450140	3453180	So Loki, you want to just pick one other story you think is worth mentioning here?
3453180	3454180	Sure.
3454180	3456100	Let's talk about amiibos some more.
3456100	3462900	And this is actually from one of the executives that's in charge of the team that produces
3462900	3467660	Disney Infinity, John Viganocci.
3467660	3471940	He's basically saying this whole shortage of bullshit is ridiculous.
3472940	3475860	You know, they're saying it...
3475860	3478820	This is, I guess, part of an interview that they had with Game Informer.
3478820	3483200	It is, given the turbulent release of amiibo characters, are you doing anything to prepare
3483200	3485700	for the high demand of Star Wars figures?
3485700	3490340	And he replied, there is never an intention to create a shortage of any figures.
3490340	3493980	It isn't irresponsible and rude to your hardcore fans.
3493980	3496680	They don't want to create frustration or the hunt.
3496680	3499100	So they will be stocking the shelves well.
3499100	3505740	And I gotta say, from my experience with dealing with retailers and stuff, Disney was
3505740	3511460	probably the easiest when it came to ordering this kind of bullshit.
3511460	3512740	And I'll tell you why.
3512740	3518940	And it's because, previously, before this whole amiibo stuff was happening, it was Skylanders
3518940	3520820	and fucking Disney Infinity.
3520820	3527180	And Skylanders, well, the way they create shortages is it's all fucking random.
3527180	3531500	So you can't order specific, like, if I'm out of this specific character, I can't fucking
3531500	3534100	order that specific character from Activision.
3534100	3537460	I just have to order some of these, I just have to order some of these single character
3537460	3540420	packs and hope to God that I get what I'm looking for.
3540420	3541760	Or I can get a bunch of fucking comps.
3541760	3544380	It's literally blind packs, which is ridiculous.
3544380	3548860	And I think that is how a lot of the toy industry works, but Disney's not like that.
3548860	3553620	You're out of fucking Mickey, you order Mickey, you get Mickey, that's it, done.
3553620	3559540	The only bullshit that they have, and to be honest, all three of these Disney, Nintendo,
3559540	3562900	and Activision do this shit, is the fucking retailer exclusives.
3562900	3565740	And that's about it, and it's time with this shit.
3565740	3570820	So they're all kind of on an even playing field there, but yeah.
3570820	3574940	Disney knows how to fucking manufacture toys, and this isn't new for them, that's why they
3574940	3580380	have a better handle on it than Activision and Nintendo, who just kind of got into this
3580380	3581380	industry.
3581380	3582380	Yeah.
3582380	3583380	And this is their own retail.
3583380	3586060	I mean, Disney has stores in the mall, Disneyland, Disney World.
3586060	3587820	Yeah, they fucking know how to manufacture toys.
3587820	3592460	This is like, yeah, we've been manufacturing toys for a long time now, and Nintendo and
3592460	3595740	fucking Activision are just getting into this shit.
3595740	3600040	They're only a few years old into it, Nintendo even less than that, and so that's why they're
3600040	3602220	having all this hiccup shit.
3602220	3607180	It's because, I don't know where exactly they manufacture half this stuff for Disney, but
3607180	3611180	I'm pretty sure that they know how to make sure that stuff is in stores.
3611180	3616820	Now, don't get me wrong, they're not immune to shortages, but they're usually quick to
3616820	3618820	recover from it.
3618820	3622340	ActDeft in chat over at live.vognetwork.com saying, a reasoning behind why Disney can
3622340	3626520	put any Disney Infinity figurine is that they have the shitload of money to do so.
3626520	3629980	Not to mention, they're probably really easy and cheap to produce.
3629980	3633460	Rama saying that Disney doesn't run their retail stores, the Children's Place runs all
3633460	3634460	the Disney stores.
3634460	3640220	And I would still argue, when it's carrying Disney's name, there's probably some different
3640260	3643100	relationships than you would see elsewhere in the industry.
3643100	3645860	But that's a fair point, anyway.
3645860	3649100	So anyhow, let's see.
3649100	3652480	I'm going to do a quick story here about Street Fighter V, which is going to get a lot of
3652480	3655500	attention at E3 in this coming week, I'm sure.
3655500	3659140	Sure this will be a big deal at Capcom's booth for people that are there.
3659140	3665420	Street Fighter V, of course, coming to PlayStation 4 and PC, but not going to be coming to Xbox
3665420	3666420	One.
3666420	3669820	Now, there's been a lot of us saying, oh, sure, Street Fighter V doesn't come to Xbox
3670420	3673460	One, but Super Street Fighter V, or Street Fighter V Turbo, or Street Fighter V Special
3673460	3678380	Edition, Street Fighter V Part II, whatever you want to call it, the inevitable will come
3678380	3679820	out for Xbox One.
3679820	3684700	But based on some comments this week that a Capcom representative said to GameSpot,
3684700	3685700	maybe not.
3685700	3688740	Quote, the reality is that this is a real partnership.
3688740	3693300	We are console exclusive for this franchise, for this numbered run.
3693300	3696580	The relationship with Sony does open doors for things we haven't been able to do in the
3696580	3697580	past.
3697580	3701420	The relationship serves as a gameplay and development purpose and not just a marketing
3701420	3702420	value.
3702420	3708100	Hmm, I wonder if this is Capcom really holding firm on this whole Microsoft, you fucking
3708100	3710900	did this to yourself when you wouldn't allow cross play.
3710900	3716820	So you know, and I have to admit, the no cross play thing on Microsoft, I don't think is
3716820	3717820	doing him any favors.
3717820	3722200	I think as far as Elder Scrolls Online, since we just watched Bethesda go, I think that
3722200	3726340	really sucks that it's separated for Xbox One and PlayStation.
3726340	3731340	Now granted, I get that even if it's separate from PlayStation and PC, yes, it is.
3731340	3735420	They're all separated, which I was probably a Bethesda decision since one had to be separated
3735420	3736980	that I'll be separated.
3736980	3741300	But I can see also that the voice chat thing would lend some complications.
3741300	3745420	Like you wouldn't be able to have voice chat across Xbox One and PlayStation.
3745420	3748020	So I get you might have some other difficulties there.
3748020	3753100	But if these other MMOs like Final Fantasy 11, Final Fantasy 14, if they can do it, you
3753100	3756100	know, I don't see why Elder Scrolls Online couldn't do it.
3756100	3760620	So I just think I think Microsoft really needs to reevaluate that policy.
3760620	3762780	But you know, whatever.
3762780	3765740	This is this is what it's it's coming to.
3765740	3766920	So we'll see.
3766920	3771460	And Sony and Nintendo apparently allowed cross play between their consoles with some game.
3771460	3778460	I don't remember what game that was, where Sony and Nintendo actually worked together
3778460	3780900	between the two.
3780900	3783100	What was it?
3783100	3791900	I guess it was pure chess is the game they're calling out of all things interesting.
3791900	3794220	The one game that no one bought.
3794220	3795360	Yeah, right.
3795360	3800060	So anyhow, so but I wouldn't expect Street Fighter five on the Wii U anytime soon.
3800060	3801060	Just saying.
3801060	3802060	Let's do it.
3802060	3806380	Let's open up the Skype line 1877 game OLR or username on Skype orange lounge radio.
3806380	3809500	If you want to give us a call, we'll talk about whatever you might want to say about
3809500	3814600	Bethesda's press thing or any general E3 thoughts, things you might be looking forward
3814600	3816340	to in this next week.
3816340	3821520	I apologize due to the time tonight, I'm going to have to cut out a few of our regular segments.
3821520	3823780	No rapid fire news, no.
3823780	3825060	I'm actually going to skip foogle.
3825060	3826060	I apologize.
3826060	3830780	I know a lot of you guys answered on Facebook and Google Plus this week, but just incentive
3830780	3833940	to go check those community communities out if you're not already on them.
3833940	3838700	Facebook dot com slash orange lounge radio and Google dot com slash plus orange lounge
3838700	3839700	radio.
3839700	3841260	And if you're mad, well, be mad at Nintendo.
3841260	3845700	They ran in 30 minutes over tonight than they were supposed to finish.
3845700	3851580	So again, the Skype line is open 1877 game OLR or username on Skype orange lounge radio.
3851580	3856220	Loki, you want to pull one of these other stories here while we wait for a call?
3856220	3857220	Sure.
3857220	3861260	So apparently Metal Gear Solid five is going to have some sort of microtransactions.
3861260	3865060	They're basically calling them optional game purchases.
3865060	3869980	And some of the examples they're saying may include the ability to create your own emblem
3869980	3871820	in the game.
3871820	3876980	So not necessarily anything that's going to, you know, help you win the game and just,
3876980	3879500	you know, customization stuff.
3879500	3880500	Hmm.
3880500	3881500	Gotcha.
3881500	3885380	I see maybe more like decoys, maybe still they're going down that path.
3885380	3886440	Well, it's Konami.
3886440	3887440	They're going down that.
3887440	3888440	Well, what's Konami got now?
3888440	3889440	Let's go to the phones.
3889440	3890440	Hi.
3890440	3891440	You're on orange lounge radio.
3891440	3892440	Who's this?
3892440	3893440	Hi.
3893440	3894440	This is Reginator.
3894440	3897560	What's on your mind tonight?
3897560	3898560	Not too much.
3898560	3899560	Yeah.
3899560	3905400	Just to touch on the sales that have been going on.
3905400	3912920	I just want to get your overall opinion on both the GOG sale and the Steam sale.
3912920	3916520	What are your general feelings and thoughts about those sales?
3916520	3919440	Well, who doesn't love a sale, dammit?
3919440	3921600	I'm excited to see the sales on both sides.
3921600	3924800	I did actually end up participating in the GOG sale myself.
3924800	3931000	I bought an old-school PC game that I remember playing the shit out of when I first got a
3931000	3933520	CD-ROM in my computer.
3933520	3936440	And the game is called Castles 2.
3936440	3940160	And it was on GOG, and it was even on sale for like, I don't know, four bucks.
3940160	3943520	It's actually the CD-ROM version that you download, and so it actually has some of the
3943520	3946320	little cheesy CD-ROM movies and things in it.
3946320	3950080	So I thought that was really cool, and I bought that, and then that gave me the free SimCity
3950080	3952600	2000, which I thought was a nice little bonus.
3952600	3954680	So I participated in that sale.
3954680	3960800	And then I think I mentioned over on Steam, I bought the Cities Skyline, and that was
3960800	3963080	on sale from 30 bucks to 20 bucks, I think.
3963080	3966760	So I haven't been able to play a whole lot of that, but I'm encouraged by what I see
3966760	3967760	so far.
3967760	3971520	So I participate in both those sales, keeping my eye on Humble Bundle, too, because they've
3971520	3973160	got a lot of sales going on.
3973160	3979540	So E3 is video game Christmas for a lot of people, so there's going to be a lot of sales
3979540	3982460	to match that as well.
3982460	3985020	I think the other thing, too, is that Steam minigame.
3985020	3989980	I think it's been a while since we've seen Steam do something a little extra for a sale,
3989980	3991860	beyond just the trading card thing.
3991860	3996220	Like I feel like we haven't gotten a little something extra extra during a sale in a while,
3996220	4001420	so even though the game, the clicker game is a little bit, eh, buggy, I applaud them
4001420	4002980	for trying to do something a little different.
4002980	4005140	Played 120 levels of it the other day.
4005140	4006140	Oh my god.
4006140	4011100	I got in right at 9 a.m. yesterday, right, and I must have gotten some game with some
4011100	4016080	uber players, because by the end of the day, or by the time it was over, I was on level
4016080	4017080	like 1,758.
4017080	4019900	It was something crazy.
4019900	4020900	So yeah.
4020900	4023380	It sucks that they reset your stats, though, each time.
4023380	4027940	Yeah, but it seems like you get the trading card, you get one trading card for just checking
4027940	4033560	it out, and then you get another for, I guess, playing it for maybe 20 minutes or something.
4033560	4036320	So you can get a lot of cards that way.
4036320	4042520	Brak, the man in chat over at live.vognetwork.com says Steam will never top that potato ARG
4042520	4043640	for Portal 2.
4043640	4044640	That was pretty amazing.
4044640	4047960	That was the one that, wasn't that the one that culminated in the early release of the
4047960	4049000	game on Steam or something like that?
4049000	4055320	It did, because you had to like play different games that had Portal stuff in it, and had
4055320	4060080	a potato stuff, and I guess playing those games would help count down the timer or something
4060080	4062480	like that, and it would release it earlier.
4062480	4069400	So, RageNator, you mentioned you hadn't bought anything in the Steam sale yet.
4069400	4070400	Is there a reason for that?
4070400	4072280	Is there something you're waiting for?
4072280	4074280	What's your thoughts on the Steam sale?
4074280	4079720	Well, I kind of blew my load, financially speaking, on the GOG sale.
4079720	4080720	Ew.
4080720	4081720	Okay.
4081720	4082720	All right.
4082720	4083720	Fair enough.
4083720	4089280	Yeah, I kind of went nuts on the GOG sale.
4089280	4093840	I bought a little bit too much, or a little bit more than I should have.
4093840	4097000	He meant the load of cash in his bank account, everybody.
4097000	4098000	That's what he meant.
4098000	4100000	He meant a load of cash, everybody.
4100000	4101000	Yeah.
4101000	4102000	Yeah.
4102000	4110160	Including the free games I meant to get through there, I got like 30 games through the GOG
4110160	4111160	sale.
4111160	4112160	Wow.
4112160	4118360	Well, you're not even checking out the clicker heroes inspired minigame on Steam, getting
4118360	4121280	your cards or whatever, or nah, not for you?
4121280	4128640	I tried to, but I couldn't get into it, so I kind of assumed that the way the game was
4128640	4134840	explained to me, you hit the craft badge first, then get into the game, collect more cards.
4134840	4136380	No, you don't need the badge first.
4136380	4137380	You can get in there.
4137380	4140040	If it doesn't work for you, try to join a friend's game.
4140040	4143440	That was the only way I was able to get it to work the first time, is I joined a friend's
4143440	4147600	game instead of doing my own game, and then it worked for some reason, so keep hammering
4147600	4148600	at it.
4148600	4149600	Yeah.
4149600	4150600	You're right.
4150600	4159840	Yeah, no, in regards to the Steam sale, might be able to buy something once they, you know,
4159840	4163200	will have to be like dirt cheap, like under $10, so.
4163200	4165360	Well, there's a lot of indie stuff.
4165360	4168320	Keep your eye out, because there's a lot of indie games that are coming down to like two
4168320	4174440	or three bucks, because especially the stuff that's rewards from people's participation
4174440	4177960	in the clicky game, that's pretty much nothing but indie stuff.
4177960	4182960	I've seen a few AAA games in there, but mostly indie stuff, so, and those get really, really
4182960	4183960	cheap.
4183960	4184960	Raise your hand.
4184960	4185960	I'm going to let you go so we can get some more calls.
4185960	4186960	All right, buddy?
4186960	4187960	Thanks for calling in, though.
4187960	4188960	Sure.
4188960	4189960	Take care.
4189960	4190960	Have a nice night.
4190960	4191960	Bye.
4191960	4192960	Bye-bye.
4192960	4193960	1-877-GAME-OLR.
4193960	4194960	Our username on Skype.
4194960	4195960	Orange Lounge Radio.
4195960	4197960	Loki, you want to pull another one of these, or?
4197960	4198960	Sure.
4198960	4202600	You know, it's kind of funny, looking at this, like, recommended list from Steam about games
4202600	4206480	I should buy, and most of them are saying in-library.
4206480	4207940	I have a problem.
4207940	4208940	You have a big problem.
4208940	4209940	I have a problem.
4209940	4211760	We actually have another call coming in right now, so let's get to it.
4211760	4212760	Hi, you're on Orange Lounge Radio.
4212760	4213760	Who's this?
4213760	4214760	Hey, this is Akdeaf.
4214760	4215760	Hey, Akdeaf, buddy.
4215760	4216760	What's on your mind?
4216760	4218360	Well, let's talk about the usual.
4218360	4220000	I talk about Amiibos.
4220000	4221880	That's the main thing now.
4221880	4222880	That's your thing now.
4222880	4227640	I was going to say, I saw, I did happen to catch, was that they showed off what Ryu looks
4227640	4229840	like when Kirby sucks him up.
4229840	4230840	Oh, yeah.
4230840	4231840	I love the hair.
4232080	4236600	Yeah, I got the DLC today, and yeah, that's pretty awesome.
4236600	4239080	In Dreamland 64, that's pretty awesome.
4239080	4241400	Did you see my sexy picture on Twitter?
4241400	4244280	Shout out to my Twitter, at SKIE, Sky on Twitter.
4244280	4246480	You see my sexy picture with my new NES Amiibo?
4246480	4248800	Oh, no, I didn't see it.
4248800	4252340	Oh, you gotta go back to my, I got my NES Amiibo from Japan.
4252340	4257240	One of the three that I have coming, because, here's the hilarious part.
4257920	4263240	Alan bought me one for a birthday gift, and I didn't know that he did that.
4263240	4266120	He bought from some import thing, I don't know.
4266120	4272480	When Play Asia had the Japanese ones go up, both Shane and I were on there, and we both
4272480	4273480	bought one.
4273480	4276920	We were just like, I don't know, I just didn't trust that even if Shane would get one, that
4276920	4280760	he would actually get one, because people cancel pre-orders all the time, right?
4280760	4282120	So I was like, we need to buy two.
4282120	4284200	So he bought one, and I bought one.
4284200	4286640	Now I have three NES Amiibo coming from Japan.
4286640	4289840	Shane told me he's just gonna keep the one that he gets, but I'm still gonna have an
4289840	4295240	extra one, so I'm deciding, am I gonna hang onto it to try to trade for something else,
4295240	4300640	or maybe, maybe I'll do a giveaway.
4300640	4301640	We'll see.
4301640	4302640	Hmm.
4302640	4303640	That's nice.
4303640	4305040	More to come on that.
4305040	4309460	I would think people might be motivated for a NES Amiibo of all things.
4309460	4312040	Those things are region-free, but I don't know, I don't wanna get too ahead of myself,
4312040	4313040	I don't know.
4313040	4315040	Anyway, what'd you wanna say about Amiibos?
4315440	4324120	Well, first thing, I helped organize an Amiibo tournament yesterday, so I got to see, like,
4324120	4327520	three people with the NES Amiibo, sorry.
4327520	4329520	So yeah, at least I got to see it now.
4329520	4337960	Hopefully I can get mine soon, too, but aside from that, you know how we're always complaining
4337960	4341760	about Nintendo and not producing enough Amiibos?
4341760	4342920	Yeah.
4342920	4351600	So apparently, some of the CPSI certificates of compliance got updated recently.
4351600	4359560	Some of the Amiibos that appear in this update are Jigglypuff, Charizard, Ness, Lucario,
4359560	4366880	Rosalina and Luma, Captain Falcon, Pit, Fox, Whiffit Trainer, and Villager.
4366880	4372180	And also, Nintendo of America tweeted that at least Pit and Whiffit Trainer are going
4372180	4379580	to appear in stores in the next few weeks, so yeah, if anyone that is looking for the
4379580	4386900	rare Amiibos, like Villager, especially, and some of the store exclusives, and are still
4386900	4392180	looking for them, well, probably they will appear in the next few weeks or at least before
4392180	4395020	the month ends, so that's pretty big.
4395020	4396620	I'm cautiously optimistic.
4396620	4400980	I'll believe it when I can walk into a store and see what I see these pictures out of Japan
4400980	4404500	and Europe where the shelves just line with them, because I'm telling you what, I went
4404500	4408180	into a Target just yesterday, because we were there for something else, and I was like,
4408180	4412340	oh, let's just go look at the Amiibo for fun, see what they have, LOL.
4412340	4414660	They were fucking picked dry.
4414660	4415660	Picked dry.
4415660	4419820	Like, there was maybe like two Marios and a Zelda hanging on the shelf.
4419820	4420820	That's it.
4420820	4424660	Like, I was like, damn, like, you can't even get a goddamn Pikachu anymore.
4424660	4425660	That's crazy.
4425660	4426660	Yeah, sorry.
4427340	4437140	Yeah, usually when a wait just launches, the Amiibos are really, really scarce, so yeah,
4437140	4441140	you really find some of the even common ones.
4441140	4442660	Well, let me ask you this.
4442660	4446960	Do you think it's about to break with these Amiibos, because earlier, before the press
4446960	4451760	conference began, we were talking about a leaked ad or something that had come out that
4451760	4457480	showed that there was an 8-bit Mario Amiibo and these Animal Crossing Amiibo, and it's
4457480	4460480	like, why are there Animal Crossing Amiibo when you haven't announced Animal Crossing
4460480	4461480	Wii U yet?
4461480	4463520	Although, clearly, that's the thing.
4463520	4466800	I think that they originally were talking about those, I think they had actually announced
4466800	4467800	those a while back.
4467800	4468800	Well, there were the cards.
4468800	4472480	No, so actually, the Amiibos are actually going to be for that stupid 3DS game.
4472480	4473480	Oh, pfft.
4473480	4474480	Well, anyway.
4474480	4476240	No one's going to buy it for that 3DS game.
4476240	4477240	Yeah.
4477240	4478240	Now, Wii U.
4478240	4479240	Animal Crossing.
4479240	4483880	See, and this is where I'm torn on Amiibos, because I hate those little fucking things
4483880	4484880	and everything.
4484880	4485880	God damn, they're so annoying.
4485880	4486880	But I wanted Isabelle!
4486880	4489640	But isn't it too early for, like, an Animal Crossing?
4489640	4491640	Don't you think it's a little early for an Animal Crossing?
4491640	4494720	Like, we just fucking had an Animal Crossing a couple years ago.
4494720	4497480	I think it's too, like, soon for an Animal Crossing Wii U game.
4497480	4499960	Can we just, like, get something better?
4499960	4505200	Well, I'm going to counter and say, and I know immediately what your response is going
4505200	4507200	to be, but please let me finish my sentence.
4507200	4508940	Alright, go ahead.
4508940	4514980	But if the game is something different, but still Animal Crossing, but it's like, no,
4514980	4519620	they really did reinvent the game from the ground up, there's some, like, new twist on
4519620	4520620	Animal Crossing.
4520620	4521620	Low-key retort.
4521620	4528020	I'm not going to say anything, because, you know, I know how ridiculous that idea is.
4528020	4533300	Just like, oh yeah, we, we, you're the mayor now, and it's an island, and, um, yeah.
4533300	4534580	There you go.
4534580	4536860	It's, we moved where the shops are now.
4536860	4537860	They're different.
4537860	4538860	Different spots.
4538860	4542080	And, you know, hey, all those random things that you wanted to wait for, and that actually
4542080	4544620	made it worthwhile to play the game, to see some new stuff in there.
4544620	4546500	Yeah, we just did all second to one corner.
4546500	4550540	Oh, and still no fucking virtual console games in the, in this, because, you know, fuck you,
4550540	4552100	that's why.
4552100	4557380	I'm just, I, I'm just, you know, call me crazy, but maybe they could do an Animal Crossing,
4557380	4559040	it's like actually a different game.
4559040	4560040	But we'll see.
4560040	4561040	I don't know.
4561040	4566380	Well, New, New Leaf was kind of a different game, because even, even though it has this,
4566380	4572060	uh, still the same core gameplay, you, you really had more stuff to do.
4572060	4573060	Yeah, that's right.
4573060	4577860	So, uh, I can really argue about, oh, it's the same thing, but with less stuff.
4577860	4583660	Yeah, you can talk about, yeah, the, the lack of virtual console games, and some of, some
4583660	4589420	of the shops that, uh, kind of limited, are limited, at least not from the start.
4589420	4594380	But playing the game, it's, uh, at least, uh, from my perspective, that I played the
4594380	4600260	original, at least on the GameCube, and, and didn't play one until New Leaf.
4600260	4603900	There was a lot of things new, and pretty, pretty damn fun.
4603900	4606540	I, I played that game for almost a year straight.
4606540	4609620	Let me, let me just, let me just throw out a crazy idea, I mean, some of you are gonna
4609620	4614300	want to give me a drug screening after I say this, but what if they did, like, uh, I don't
4614300	4619100	know, like an always online type of game, where you could have more than one person
4619100	4623120	in your town, where you coexist, like in the, like in the older games, where like four people
4623120	4626880	could live in one town, but what if that could all happen, like, at the same time?
4626880	4627880	I would really like that.
4627880	4628880	I would too!
4628880	4629880	Like, a lot.
4629880	4630880	Think of the children.
4630880	4631880	Think of the children.
4631880	4632880	I know.
4632880	4637280	You're gonna have the pedophiles living right next door, having access to the animal genitals
4637280	4638280	right there.
4638280	4639280	I know.
4639280	4644120	It's just, it's, think of the children, they will be lured, lured out by strangers, because
4644120	4646540	they'll be like, hey, you want some candy, child?
4646540	4651440	And the sign in front of my house that says, I heart butts, you know, the poor children,
4651440	4652440	the poor children.
4652440	4655960	Well, at least they tried with this platoon, but, yeah.
4655960	4659760	Anyway, that was all deviation, quickly, because I want to let you go so we can get more calls,
4659760	4662260	but quickly, your thought on all these amiibo.
4662260	4664760	Is it too much, Act F'd?
4664760	4670560	Is it too much, kinda, are people really burned out on them?
4670560	4671560	Not at all.
4671560	4673840	That's what I'm gonna say.
4673840	4680040	Nintendo fans, and I say this as one, Nintendo fans are fucking nuts, like, especially for
4680040	4685840	collectibles, like, it's like fucking nuts squared, and I, I, I fully confess that's
4685840	4686840	me too.
4686840	4689960	I have no reason to have all those amiibo in the living room that I do.
4689960	4692440	Yeah, and you know what's gonna be great, Rob?
4692440	4694480	Let's flash forward ten years from now.
4694480	4695480	Jesus.
4695480	4699240	Nintendo has their next console coming out, but for some reason, in ten years, some reason,
4699240	4703160	okay, well, whatever, yeah, for some, they already have it out, okay, whatever, okay,
4703160	4708640	for some reason, and this just seems to happen all the time with Disney Infinity, or maybe
4708640	4713200	not Disney Infinity, but like Skylighters and stuff, it's just like, you know what,
4713200	4716560	the old ones just don't work with the new one.
4716560	4721120	Sorry, our new system, the old amiibos aren't gonna fucking work with it.
4721120	4722120	You better buy this.
4722120	4726760	It's the new amiibo lineup, and that's what it's called, because it's Nintendo, they just
4726760	4733400	call it new amiibo, and then this is, this is a new amiibo Mario Party 11.
4733400	4736080	Oh, yeah.
4736080	4741800	Alright, act deaf, I'm gonna let you go so we can get more calls, but thank you for calling
4741800	4743960	in and making me hate myself a little bit.
4743960	4746680	Hey, thanks for the problem, for protecting me.
4746680	4747680	Take care, buddy.
4747680	4752640	Well, look at Nintendo, like, they have to, um, well, they have Mario Maker, that's great,
4752640	4755600	and you know what, I'm really glad that they have it, and I think that's gonna be a pretty
4755600	4759040	awesome game, but then you got, like, you know, all these other games out there that
4759040	4763120	build in their own level editors with the game, you know, that's just something that
4763120	4764120	comes with it.
4764120	4767360	There's so many confessions in our chat room, Brak the Man says, I have 31 amiibo and I
4767360	4772480	hate myself every day, Black Wolf says, I have three and I hate myself, uh, Raginator
4772480	4775320	says nuts squared, more like deez nuts squared.
4775320	4779480	I have one amiibo, and I didn't even buy it, and it's sitting on a shelf unopened, and
4779480	4781200	I still hate myself for having it.
4781200	4787760	Fifth Dream is suggesting a me-bew, because with a ew, a me-bew, anyway, hi, you're on
4787760	4790160	Orange Songs Radio, who's this?
4790160	4791160	It's Ronma.
4791160	4792160	Ronma, I know you got that.
4792200	4795320	You're like talking like Cat now, and it's like, me-bew!
4795320	4800800	Yeah, there's sad kitties in Ronma's profile, because they heard us talking about amiibo.
4800800	4801800	That too.
4801800	4804840	What's on your mind, my friend?
4804840	4811200	Man, listen, Loki, I feel you on the amiibos, because, look, I don't hate myself, because
4811200	4816440	I had the two that I want, and they're sitting up, sitting on my wall here, and that's it.
4816440	4817440	That's all I need.
4817440	4822080	Don't get me wrong, they would be cool, like, as statues, so I could pay five bucks and
4822080	4827120	get like the one I want, and that's it, because it's just, they don't add enough to the games,
4827120	4830920	like, okay, yeah, I can train one in fucking Smash Brothers, whoopty shit.
4830920	4833680	AkumaJP is in chat saying, sorry.
4833680	4834680	Don't be sorry.
4834680	4835680	No, no, no.
4835680	4838680	A Bowser amiibo is perfect for this little bastard, just saying.
4838680	4840000	No, no, no, no, no.
4840000	4845040	I have, thank you, thank you again for saying that to me, I'm just saying, you know, I think,
4845040	4850480	like I feel that now I'm part of the problem, because, you know, I own one, so, yeah, that's
4850480	4854320	my whole thing, it's like, you know, my stance of not owning one, I can't do that anymore
4854320	4855440	because I still haven't.
4855440	4860360	You make Loki a hypocrite every day, everybody in chat should be thanking you, AkumaJP.
4860360	4864400	It's the only thing on my desk at work that's game-related, so there you go.
4864400	4865400	Congratulations.
4865400	4869760	No, but it's just, I don't know, where was I going with this?
4869760	4870760	I don't even remember.
4870760	4871760	I don't know.
4871760	4875160	Why don't we let Rama talk about whatever he called in to talk about tonight.
4875160	4878800	Okay, I got a couple of things, I'm gonna get the heck up on out of here now.
4878960	4884320	As with Amiibo, I got the ones I want, but I tell you what, when they announce the real
4884320	4888400	Amiibo, I will shank a mofo for one, okay?
4888400	4889400	I will.
4889400	4890400	What's the real Amiibo?
4890400	4891400	Are you talking about the new?
4891400	4892400	The new?
4892400	4893400	No, Ryu.
4893400	4894400	Oh, the Ryu Amiibo.
4894400	4898240	Oh, I'm sorry, I thought you said the new, oh, the Ryu Amiibo, oh my god, people are
4898240	4899880	gonna get killed for those.
4899880	4902920	What about the ones that, like, what is it, the two Rob the Robots, they have different
4902920	4905520	paint colors, you know, depending on which region they're from?
4905520	4907080	Oh yeah, that shit's gonna be funny.
4907080	4911000	Somebody will die at a GameStop for one of those Ryu Amiibos, and it's so morbid of me
4911000	4915200	to say, and I hate that I'm saying it, but, like, it's just people are crazy.
4915200	4916200	Rob?
4916200	4917200	What?
4917200	4923400	Supposedly, about a few weeks ago, two people were stabbed at a Walmart for a couple of
4923400	4924400	Amiibos.
4924400	4928800	Well, yeah, don't go to Walmart, but that's another story.
4928800	4934080	Let me tell you, I was at an anime nexus weekend, and my friend cosplayed Little Mac, and he
4934080	4938680	said he was gonna walk around with a chain with all these Amiibos, I'm like, you do
4938680	4943080	realize someone's gonna snuff you, you do realize someone's gonna jack you.
4943080	4945600	I can't help you.
4945600	4948000	Because the thirst for those Amiibos is real.
4948000	4949320	It is real.
4949320	4953320	I feel like every week this show is turning into the Amiibo show, and I'm-
4953320	4955040	As Nintendo would like it to be.
4955040	4958720	I'm worried that this is, like, this is the game industry's future, because we're all
4958720	4959720	obsessed with these little fuckers.
4959720	4963120	No, we used to talk about Skylanders and Disneyfinity shit before, we'll eventually get tired of
