start	end	text
5146040	5150920	Facebook newsfeed. So in other words, if you're not opening the gaming hub enough, as you're
5150920	5156440	scrolling through your Facebook feed and endlessly doom scrolling, uh, all the updates and so forth,
5156440	5163880	you're going to see not just an ad, but an ad you can play live. So it'll be like a gaming ad
5163880	5170360	you could just jump right into. Think about how the here's the thing. They're using it for gaming
5170360	5177720	now, but think about what this is going to be when bam, you jump right into a 3d virtual house tour
5177720	5182600	or you jump into, I mean, there's a lot of places I think where this technology could end up going.
5183000	5188280	And that's what Facebook wants to get into, I suppose. So, uh, this service is also coming to
5188280	5193800	the dedicated Facebook gaming app on Android. As we know, there is not a dedicated Facebook gaming
5193800	5200280	app on iOS because the cloud gaming and iOS have not, uh, figured that out yet. Although we are
5200280	5207320	seeing web based apps as a solution and perhaps that will come in the future. So, um, we'll see,
5207320	5213240	but nothing to say officially on that right now. So, uh, SHO and her mat says fairly mundane,
5213240	5219320	much like surfing Facebook. Uh, so there you go. Uh, Zen monkey 11 said the games sound like
5219320	5225560	clone apps. Yeah. I I'm not exactly jumping to reactivate my Facebook account so I can play
5225560	5235160	these games. Uh, I'll say that much. So anybody going to check out Facebook gaming? No. Okay. No.
5235800	5244040	I, I block every game request thing that comes across my plate anyway. So I, I hate them. I
5244040	5249400	don't want a game in Facebook. I don't want to play any of their shit. I don't want to give them
5249400	5255560	any more money. The only reason I have a Facebook anyway, still is for my sister's stuff and for
5255560	5261240	the communities I'm running. So I don't want to give them any more fucking attention. Remember
5262120	5268200	when the most annoying thing on Facebook was a poke is still fucking annoying. Can you still
5268200	5273800	poke people on Facebook? You can still poke. I have, I was up to like 400 with one of my friends.
5275240	5283000	That's a lot of poking. Well, uh, did, did they, didn't they have a thing?
5283000	5286840	When they're an app called poke at some point, it was like their Snapchat competitor or something.
5286920	5291960	And it's, it's long gone. Uh, let's see sacred Jade and chat over Twitch TV slash
5291960	5297640	vog network says hard pass on Facebook gaming. I deleted my Facebook profile. Congratulations.
5297640	5304200	Um, I can't, I understand. I understand. I only deactivated and you know, I may go back as
5304200	5308840	especially, you know, after the election, I might be able to tolerate it again. We'll see. I'm
5308840	5313560	practically living on Twitter these days when I was like pretty much like a not Twitter person.
5313560	5318040	Twitter, Twitter is just a, it is, I get why Twitter is really annoying, but yeah,
5318040	5324440	Twitter is so much more cure curatable if you know how to do it because people get really
5324440	5329160	annoyed when it's like, Oh, you get your default Twitter feed that shows every, but once you learn
5329160	5333080	how to really curate Twitter and make it work for you, it's, Oh my God, it's, it's great. Now
5333080	5336600	it's not a perfect platform. Look at my wild at my life feed anyway. And then I check the people
5336600	5341640	I care about. Yeah. Zen monkey 11 says I want my space back. Love the Twitter. So funny in there.
5341640	5347080	I want my space back too. I want to have, you know what? I I'm sick of this disagreeing on,
5347080	5353400	on politics and that whole thing. I want the fights to be about why aren't I in your top eight?
5354520	5359240	That's the fights I miss on my space. Jamie, did you have me in your top eight on my space?
5359240	5363720	I hope so. You know, as a matter of fact, I did. I think I'm pretty sure I had you there too. I
5363720	5367640	think I had, I think that was right. That was right around the time oil are launched. So I
5367640	5372440	think I had to have you and Loki in the top eight on my space. I'd have to look for my account
5372440	5380440	again, but I know that it was you and Jessica and Matt. And, uh, you know, I think my friend Risa
5381240	5386760	OLR had a MySpace. I know it did because we had clips of the show. I'm talking like early ass
5386760	5392440	fucking clips of the show on our MySpace page. So I doubt it's there anymore. I don't know. Good
5392440	5402520	luck to you if you can find it. All right. Anyway, let's move on. Uh, let's oh, oh boy.
5402520	5406600	Let's follow up Facebook with a political story, but this was, this was a lot softer, right?
5407480	5415720	Yeah. I mean, and it's just kind of a, a little thing. Um, basically, um, in Fortnite, Joe Biden
5415720	5422600	has a map and might've covered this in the past that there was one with, um, animal crossing.
5422600	5427880	There was an animal crossing town dedicated to the Biden campaign. And I'll tell you,
5427880	5439400	I'll tell you what are, I mean, I, I, I vote blue, but I'm a socialist at heart and I, I am so in my
5439400	5446200	heart happy to see that it, you know, people embracing video games to reach that audience,
5446200	5452200	you know, who their people are, where all the GOP is still like, Hey, get off my lawn. Yeah. Um,
5452200	5459720	but anyway, um, yeah, there's a Fortnite map dedicated, uh, to, uh, to the Biden campaign and
5459720	5469240	to, uh, Kamala Harris. And, um, there's like, uh, different, um, different, like, uh, TV monitors
5469240	5477400	in there that have like different things like, uh, um, uh, build back better and like, uh,
5477400	5483560	this one screenshot here in subway, like there's no Malarkey station and Harris highway and all of
5483560	5491800	that. Um, and so, uh, but then the map is called build back better with Biden. Um, and it's
5491800	5499480	supposed to educate young voters on what the democratic party stands for. Um, and then, uh,
5500200	5507000	it takes you on like this adventure through this reboot city, um, where, uh, you can stay on like
5507000	5513880	this Island and you have many quests to do and you have to collect countless sneakers and check
5513880	5522120	out Joe's ice cream shop. And so it is pretty cool. The code to get to this is, uh, zero two
5522120	5530200	one five four five one one one eight two three. Um, so yeah, it is pretty much, you know, it's
5530200	5539320	focused on, uh, on Biden's campaign and education. Um, but it's, it's a good idea. It's the type of
5539320	5546680	thing, you know, like what AOC was doing with, uh, with her, uh, uh, live streaming, you know,
5547560	5554680	and by the way, if anyone is interested for the animal crossing one and the Biden HQ Island,
5555000	5563000	the, uh, dream address code is seven two eight six five seven one zero seven four seven eight
5564280	5569960	da first, of course, because it's a dream address. No. Um, I was just saying, I just want to ask like
5569960	5574040	a serious question here because obviously, obviously it's no secret that I'm team Biden
5574040	5578840	on this. I mean, I was team Warren, but I, I, I, I'm more than happy to be team Biden when
5578840	5583240	presented with the other option. And I've made it no secret how I feel about that on this program.
5583240	5589880	But the, the hard question I want to ask is, is there really a point to this? Is there going to be
5589880	5596440	fun to be had here because video games are supposed to be fun or is this obvious propaganda?
5596440	5603800	Because I mean, what made AOC's Twitch stream really, really work is that it was very organic
5603800	5610280	and it didn't feel like even the politics that were in it did not feel forced. Her lines of
5610280	5615960	don't forget to vote and talking to the British guy about healthcare, uh, in, in his world versus
5615960	5621480	ours was that it felt very organic and it felt very much like a Twitch streamer, thanking someone
5621480	5626840	for the donation or talking to friends on discord. And I think that's why AOC stream, whether you
5626840	5633400	agree with her or not really worked is Biden's going to feel organic or is it going to feel like,
5633400	5639320	okay, I just went to propaganda Ville. It's not intended to be organic, not like AOC's thing,
5639320	5646040	but you know, it's intended to, it is, it is a campaign strat. I mean, fair and simple.
5646040	5652920	Um, in fact, with Biden's Island on animal crossing, like the house inside has, is filled
5652920	5657880	with like desk and campaign pamphlets and promotional materials. It's been turned into,
5657880	5664920	uh, a campaign office, but, but yeah, but the whole thing is it gets people talking,
5664920	5671720	it gets interest, whether or not you want to go to that either location in whatever game or
5671720	5677320	whether or not you say, Oh, well, you know, that's a stupid idea or he's just, you know, pandering,
5677320	5682040	you're talking about it. Fair. And you know, and you know what the answer might be? I'm actually,
5682040	5686760	actually what ultimately where this goes is because this is in the news and you know,
5686760	5691560	they know to an extent it's going to be in the news. Um, there are people on Twitch that will
5691560	5696120	do a Twitch stream where it's like, I'm going to go visit the Joe Biden Island or I'm going to go
5696120	5701960	visit the Joe Biden, uh, Fortnite map. And now they're having an organic conversation about
5701960	5709080	politics on their Twitch feed. And maybe that is this it's, it's not necessarily the map or the
5709080	5714600	Island or whatever it is themselves. It's maybe the conversation that it starts. Well, and that's
5714600	5723320	what I just said that. Yes, I guess it is. Yes. It's it's they're, they're talking about it. It's
5723320	5727240	getting it out there and you know, and the people are going to be cool. Let me check the Biden thing
5727240	5732600	because when it's, you know, it's going to get me clicks. I'm sorry. Sorry. I'm sorry. I'm laughing
5732600	5736680	because a headline just scrolled by, you know how on Twitch we have the headlines at the bottom,
5736680	5742520	a headline just scrolled by that said from Kotaku bad cat. And that was the headline. I'm like,
5742520	5747240	what the fuck video game is that bad cat? Did you guys see that?
5748600	5754760	Um, Oh my God, that just, that actually last night, um, you know, one of the things I mentioned
5754760	5761160	I had to do for Gish was, uh, resurrect my inner child via a spell. Um, and Midna wanted to be a
5761160	5767080	part of it. She wanted to run off with one of the GI Joes. I still have, she wanted to run off with
5767080	5773480	snake guys, just saying, I mean, I would run off with snake guys just saying, but that that's bad
5773480	5781960	cat, bad cat context to, to clarify what bad cat actually was in the Kotaku article. It's a mod for
5781960	5787160	resident evil that turns, I forget what the giant like zombie thing is, but turns it into, uh,
5790200	5794920	was it Tom from Tom and Jerry? Oh God. Okay. The tyrant.
5795640	5799640	Okay. So, so it is video game related. So it was a game related headline. Who knew?
5800760	5804280	All right, let's move on. We're running so long tonight. It's going to be,
5805800	5812600	let's move on. Who's next? Uh, is it Loki? Yeah, it's me. Uh, so let's talk about a launch game
5812600	5816440	that's getting delayed for the PlayStation five. So one of the games they were showing
5816440	5820600	off was destruction all stars, which was supposed to be launched title.
5820600	5829560	Also one of those launch titles that's $70. Ooh boy. That's Sony upcharge. Um, it is now
5829560	5835720	coming out in February, 2021, according to the PlayStation blog, um, as an added bonus as well
5835720	5841080	for PlayStation plus subscribers, it'll be available for free for two months for no additional
5841080	5849960	costs. So you'll get it as far as PlayStation plus that's better than paying $70. Yes. So it's
5850040	5855560	interesting. It's very much a case of bad news. It's delayed. Good news. Uh, most people that are,
5855560	5859560	you know, probably investing this money on PlayStation early are also PlayStation plus,
5859560	5865880	so you're gonna get it for free. So yeah. Yeah. It's, I guess the news could have been a lot worse,
5865880	5871560	right? That's true. That's the interesting thing. Halo got delayed, but it's going to be on Xbox
5871560	5877080	game pass. And again, chances are, you know what, if you are adopting Xbox series X right away,
5877080	5881960	you probably have game pass, not everybody, but most people probably do. All right. Well,
5881960	5888760	speaking of releases and, uh, games that got bumped back, uh, you'll notice what was absent
5888760	5895400	from my gaming week already. World of Warcraft shadow lands. So that was a fun week and now
5895400	5901800	we're back. But, um, and I did play a lot of Final Fantasy 11. Oops, but no, I, I, I'm, you know,
5901800	5907240	what 14 Final Fantasy 14. Oh shit. I said 11. Didn't I? Sorry. Yes. 14. You're not playing
5907240	5912920	11 without me. What? Sorry. Sorry. My 2006 brain kicked in the mobile version finally came out.
5912920	5918440	No, no, no. Yes. If I was 14. Sorry. Um, but anyway, yeah, I don't know. I I'd be curious
5918440	5923080	about the expansion. I just don't know if I'm $50 curious, but I know there's a lot of people that
5923080	5927560	love their Warcraft and love their characters. And I am happy to report for all of you that shadow
5927560	5932440	lands is finally going to be coming out on November 23rd. Hey, that's a special day for
5932440	5937880	Warcraft because it is the 16th anniversary of the game. Um, not that 16 is often a number that
5937880	5942040	gets celebrated unless you're an MTV show where, um, kids scream when they don't get the car they
5942040	5947560	want. Uh, but for this sweet 16, uh, world of Warcraft shadow lands will finally be released.
5947560	5952840	And, uh, there, it even comes out, it comes out at 3 PM Pacific time on that day because they have
5952840	5956040	to do it that way because people all around the world are playing this game. And, you know,
5956040	5959880	it's going to be a world rush to who can take that boss down first. So it goes live at the
5959880	5965240	same time for everybody. Uh, so that ended up being a four week delay, which all things
5965240	5971560	considered was not a terrible delay for the game. Um, but there's also going to be a warmup event,
5971560	5977320	whatever that means on November 10th, where you will be able to take on a flood of scourge.
5977320	5981560	I seem to remember when the last expansion was about to come out, there was an event like this,
5981560	5986440	and it was a really easy way to gain levels fast. So I wonder if this will be a thing that's
5986440	5991160	similar. I don't know, but November 10th is when the flood of the scourge happens. And also there
5991160	5997720	will be season one of shadow lands on December 8th, I guess that's PVP and the first raid castle
5997720	6004280	nathria will also open on December 8th. So you can take your time getting to the new level cap of
6004280	6008600	60, excuse me, uh, before you take on the raids. I actually liked that they don't release that
6008600	6014920	stuff right away to be honest. So, all right. Um, pod culture points out, uh, November 23rd is also
6014920	6019640	Dr. Who day. And you know, I imagine there's a lot of stuff kind of happening that day because it's,
6019640	6025560	it's the Tuesday before Thanksgiving, right? Thanksgiving is the 26th, right? Or 27th,
6025560	6030040	something like that. So it's, it's just days before, um, Thanksgiving. And that's like,
6030040	6036280	you know, right before the retail season kicks off. Although I'm sure Black Friday, as we know
6036280	6040680	it here in the States is going to look a lot different this year. You're already seeing stores
6040680	6045560	like Best Buy and stuff are kind of like, we're going to start early and kind of push you more
6045560	6050280	towards online for obvious reasons with everything going on in the world. I'm sure there will still
6050280	6055720	be, I'm sure there will still be plenty of people that are going to the store on Black Friday, but,
6055720	6061800	um, not me, that's for sure. So, and I think, I think stores are kind of realizing they got to
6061800	6065720	think outside the box a little bit that not everybody's going to want to rush the store,
6065720	6072760	um, early that day. So, all right. Yeah. And DJRama S is, uh, uh, uh, kind of concurring there,
6072760	6078280	uh, Black Friday deals done started. I'm good with this. Yeah, for sure. All right. Well,
6078280	6083560	let's take a trip down memory lane when if a game was delayed by four weeks, we didn't know about
6083560	6088520	it. Um, because we got our gaming news through magazines, there was no internet. It's the classic
6088520	6093320	game of the week. Every week, dark soccer steps into the gaming vault to define a game that she
6093320	6098840	thinks, Hey, you know what, brats, you should be checking out this game. Forget your newfangled
6098840	6105320	Xbox series Xs and your PlayStation fives. I want you to go back to the PlayStation one. No way. I
6105320	6111400	want you to go back sooner than that and check out this classic game of the week. Dark soccer.
6111400	6122520	What'd you pick for the kids tonight? I picked, uh, an RPG that is as iconic as anything else
6122520	6130520	that this company has released. I picked Romancing Saga, which came out in 1992. It is a RPG, uh,
6130520	6136280	developed and published by Square. It came out for the Super Famicom. Um, now it's actually the,
6136280	6146280	uh, fourth game in the saga series. Um, and this particular one, um, actually had like a
6146280	6153080	bunch of different, um, various releases on it. And it was a fairly, as far as some will say is
6153080	6162680	kind of a big one. Um, this, uh, this one was actually, we made, um, for, uh, the Wonder
6162680	6169160	Swan color. Um, it was done for mobile phones. Um, and I'll be getting into that, uh, in a
6169160	6179640	little bit, but this is, uh, this is a game that while, um, not many people will think of in the,
6179640	6188440	in the saga series. Um, it was one of the first ones that, um, so that's fine. Um, anyway, um,
6189240	6195160	you, uh, you basically follow eight different protagonists on different quests throughout the
6195160	6202120	world, and they all accumulate in a fight against the dark god, uh, Saruin. I guess that's how it's
6202120	6207240	pronounced. That's always how I did it. Um, and it's very nonlinear. Um, you do have term-based
6207240	6215480	battles, um, group formations, and like the other saga titles, there are no experience points. Um,
6215480	6221320	your character attributes and skills are determined by what you do in battle. Um,
6222520	6231160	so it was, um, you know, so the other saga games, um, this was supposed to be the, uh,
6231160	6236680	the new one for the Super Famicom. There have been others on Game Boy. Um, they brought back,
6236680	6243080	um, the series creator, um, Kazu Akitoshi as the director, the designer and writing the scenarios.
6243640	6250360	Um, and then, uh, the character designs were done by Kobayashi Tomomi, which actually is her first
6250360	6255880	work that she did for the series. Um, music done by Ito Kenji, who also did like Final Fantasy
6255880	6262360	Legend 2. Um, so it had a really, really good, uh, design group behind it right away.
6263160	6270200	So when you start off the game, um, you're going to choose your first protagonist and you're going
6270200	6277320	to, um, explore the world. You know, it's free, free, free reign over everything. You know,
6277880	6283160	you trigger different story points as you go through it. You have battles, side quests,
6283160	6289480	and then you're going to build up your party as you go along. Um, some members, um, that you can
6289480	6296920	recruit are the protagonist you didn't choose. Um, and so, uh, your progress is based on the number
6296920	6302760	of the main events, um, your strength, who you've talked to, um, and it's been called the free
6302760	6308600	scenario system. Um, you encounter enemy sprites on the field, you fight with them, you have a
6308600	6315400	three by three grill, uh, grid, um, that affects how you're going to be able to interact with the
6315400	6324120	enemy. Um, so, uh, there, there was a big remake done for now. This is the big one on here, um,
6324200	6330040	is it was remade for PlayStation two, which was subtitled, uh, minstrel song. It was released,
6330040	6340360	uh, by, uh, Squenix in 2005. Um, with, uh, this one, it does have, uh, the non-linear exploration,
6340360	6346840	but the environments are all in 3d. Um, and it brought in some elements from the later saga
6346840	6353080	titles. Um, and, uh, when you choose your, uh, you know, your protagonist, you go through the
6353080	6359240	game the same way. You have a quick save, uh, you have a hard saves in, you know, your towns
6359240	6364760	where things like that are, um, and you customize your party, you have your character classes,
6364760	6373080	um, and a character can lose their life points. Um, so like your character health is a combination
6373080	6377480	of your standard health and your life points and you lose life points being knocked out enough
6377480	6382760	times in a battle. And then you lose all of your life points. The game is over. So that's
6382840	6390280	kind of an interesting take on it. Um, but yeah, it did, uh, it did, uh, start its development in
6390280	6396520	1990. Um, and they really wanted to go to the super Famicom because the other saga games on
6396520	6404200	Game Boy had been so popular. Um, and so, um, and actually we did get final fantasy legend three,
6404200	6411000	it was a saga three. Um, but they really wanted it to be a particular saga game.
6411000	6417800	The name Romancing, uh, actually, uh, was, uh, inspired by an American movie Romancing Stone.
6418520	6425640	Remember that movie? Like Kathleen Turner, right? Yeah. Um, and the producer of the game was, uh,
6425640	6433480	Miyamoto Masumi, who was the founder and former president of Square. So, um, so yeah, the, the
6433480	6441160	game had, uh, a pretty big release when it came out January 28th, 1992. Um, and it was the second
6441160	6446200	super Famicom title that Square did. It followed final fantasy four, which we got, of course, this
6446200	6452760	too. Um, it dated three guidebooks for it. Um, it got a virtual console re-release on the Wii in
6452760	6462600	2009, Wii U in 2015 and 3DS in 2016. Um, it was supposed to have been, uh, uh, localized,
6462600	6469320	um, to be brought out in the US. Um, it was, uh, stated by Gameport in 1993, but it never got
6469320	6475880	released outside of Japan. Um, the text translation and complexity of the game they figured would be
6475880	6482280	off-putting and not cost-effective given what they projected this to be. Um, at any rate, um,
6482280	6488440	in 2000, uh, they did a version, an enhanced version of Romancing Saga for the Wonder Swan
6488440	6495800	color. Um, and we know that Square really loved the Wonder Swan color doing this out. Um, but,
6495800	6505240	uh, it was, it was, uh, not on Game Boy Advanced and that's because Square and Nintendo, that was
6505240	6510840	when they were having their thing when Square went to PlayStation, remember? Um, yeah, so all that,
6510840	6515720	but they added, um, a few new abilities that you could dash and avoid enemy encounters,
6516280	6523160	um, different materials, a couple of stories, uh, changes, different side quests. Um, and it was part
6523160	6529640	of the Square Masterpiece series of classic titles for Wonder Swan. Um, it was ported to mobile
6529640	6535560	platforms by Square Enix. Um, it was based off Wonder Swan port. Um, they just did the graphics
6535560	6542520	for mobile. Um, it came out for, in 2009, for iMode phones, um, and then for the SoftBank phones
6542520	6551080	and EasyWeb, and it closed, uh, down in 2018. So then there's the PS2 remake, which was Romancing
6551080	6558760	Saga menstrual song. Um, and it was like rebuilt from the ground up, like I said. Um, and the,
6558760	6567400	the art style references the sprite design, but tried to go a little bit more like some of the
6567400	6573560	Final Fantasy series. And it has a completely different taste. It was meant to appeal strictly
6574360	6581160	to, um, not really appeal to any particular market, just be something that's, that's
6582040	6588760	attractive overall. Um, and, uh, the game was re-released through PlayStation Network for
6588760	6594600	PlayStation 3 eventually. Um, and then a special edition that had a download code and jigsaw
6594600	6601000	artwork done by Kobayashi, um, the designer. Um, there was supposed to be, uh, they actually
6601000	6607560	announced a North American re, uh, release at E3 in 2005, um, along with, uh, Dragon Quest 8,
6607560	6615240	Final Fantasy 7, and Kingdom Hearts 2. Um, it released on October 11th. They removed a
6615240	6621960	menstrual song from the title. Um, they did, uh, some dubbing, um, done by New Generation Pictures,
6621960	6626280	um, who had worked with Squenix on some of the Final Fantasy and Valkyrie profile series.
6626920	6635960	And then there was a European released after that. Um, so, uh, this, uh, the original title
6635960	6641400	wasn't remastered because we drew, I guess they dropped the menstrual song for us.
6641400	6645640	It had really good music. I mean, I don't know how much of the video I let you listen to,
6645640	6651880	but the music in this game is really top notch. It's just that got that square brilliance to it
6651880	6659560	as, as the RPGs on the SNES that most of the RPGs we did on the SNES, um, display. Um, so for the
6659560	6666680	Super Famicom version, it is ranked as the fifth best-selling saga game of all time. Um, it is sold
6666680	6673160	more than 1.3 million copies worldwide with 1.1 million, of course, sold in Japan and those others
6673160	6682520	overseas. Uh, Hamitsu, um, didn't like the graphics as much as Final Fantasy 4, but they liked the
6682520	6691560	system. And so, uh, Hamitsu score was, uh, 31 of 40 for Super Famicom, 32 of 40 for, uh, PS2, which
6691560	6697240	by Famitsu, not bad, not bad at all. And I can actually see that criticism. I mean, I, I never
6697240	6701880	played this game because obviously it wasn't, you know, released here until, uh, you got the
6701880	6706600	translation hacks and the other versions you were talking about. Um, but I can see that criticism is
6706600	6711880	that, you know, especially these battle scenes look very plain, I guess. And even the world maps,
6711880	6716760	they look very plain compared to Final Fantasy 2, which is what we would know it as in America,
6716760	6722040	but you all know it's actually for, um, as, but I can see that the battle system does, it does seem
6722040	6727160	like there's, there's more to it. So I actually, it's interesting, just not even knowing that much
6727160	6732360	about the game, but based on like what you just said, I can like kind of see that. Yeah. And one
6732360	6737640	of the, one of the things with it though, is that, uh, American critics kind of panned the, um, the
6737640	6745000	battle system in it because they thought it was too complex. But I mean, I liked it. You know,
6745000	6749720	when I played a little bit of it, you know, back on my, you know, fan translated emulation days,
6750360	6757560	um, it, it's, it's a solid game with a solid story. Um, uh, but moving, moving forward,
6757560	6763880	of course, um, it proved to be so popular and influential that, um, you know, and of course
6763880	6768840	it brought in new mechanics and a new type of, of gameplay that after it was so successful,
6768840	6774440	they did two further titles for Super Famicom. They had Romancing Saga 2 and Romancing Saga 3.
6774440	6784760	Um, uh, 2 came out in 93 and 3 came out in 95. And so that's the game. Um, I, I like what ACT
6784760	6792040	DEV said, then we got Mystic Quest. Um, Mystic Quest wasn't bad. It was like RPG for very small
6792040	6796840	children. And it had a great score. We'll give, we'll give Mystic Quest that it had good music.
6797640	6805160	Yeah. And, you know, I honestly, I think that the, you know, and you know, how much like the
6805160	6812200	saga games, uh, like that came out on PlayStation go for. Oh yeah. You know, um, Saga Frontier,
6812200	6818840	um, you know, all of those, they. Which is funny cause I rented Saga Frontier once and I hated it.
6819800	6826760	Yeah. You know, I have, um, crap was that I had another saga game that I have in Japanese,
6826760	6835080	honestly. And it ended up being like way too like advanced, uh, text heavy that I couldn't,
6835880	6841080	couldn't really do. Um, but yeah. Um, but I mean, it's just,
6841960	6849640	it's a shame that we never got the Super Famicom. We could have had it. Um, and I think that,
6849640	6857560	you know, this particular game is just, you know, it, it really did something, you know, like,
6857560	6862840	like I say, it was a square second game on the system and I think it really set off a boom in
6862840	6870520	JRPGs on the Super Famicom. So, um, but of course, you know, for the other games in the title,
6871240	6876360	of course, the saga games, um, came out in the US as Final Fantasy Legend, Final Fantasy Legend 2,
6876360	6880760	and Final Fantasy Legend 3. Then there was Romancing Saga, Romancing Saga 2, Romancing
6880760	6888040	Saga 3. Um, then there was Saga Frontier, Saga Frontier 2, and, uh, we got, uh, Unlimited Saga,
6888040	6893880	Emperor Saga, Imperial Saga, and Saga Scarlet Grace. And there was the Legend of Legacy and the
6893880	6898520	Alliance Alive. So those are the things that came out with the Saga series.
6899080	6905640	Really has its own amount of following, maybe not as much as the Final Fantasy ones, but it was
6905640	6911320	pretty good. All right. And now they're talking about Final Fantasy Mystic Quest. Yeah. I see
6911320	6916200	that in chat talking about that. All right. Well, there it is your classic game of the week,
6916200	6923080	Romancing Saga for the Super Famicom. I have to say that instead of Super Nintendo because, uh,
6923080	6927240	well, we never really got it. Oops, got the wrong shot there. We never really got it on the, uh,
6927240	6933800	Super Nintendo. So, all right. Well, that is going to do it for Dark Sakura tonight because
6933800	6938680	I know we only wrote you in for half show because you are, you are sick. So, um, please feel better.
6938680	6943640	I mean, I haven't, you heard my voice cutting out. Yeah. We can hear it starting to go. So rest up,
6943640	6949240	feel better. I know all the chat, um, is, uh, sending you good vibes to heal up soon and all
6949240	6956440	that good stuff. I actually see me unmade for once. Yeah. I'm in my, but I have a new webcam
6956440	6960680	that honestly, I think it's got some problems. I mean, I didn't pay much for it, but better than
6960680	6964040	my old one. I think it's better than your old one. Yeah. It's a different angle tonight. It's good.
6964040	6968440	So I'm looking for, I, but I will say when you are feeling better, I am looking forward to the
6968440	6973720	return of the wigs. Not that your natural hair isn't beautiful, but we do. This ain't natural.
6973720	6978760	There's nothing natural about this color. We do love a good wig. All right. We love a wig.
6979240	6982760	Before I let you go to our soccer, any final thoughts or last words for our listeners tonight?
6983560	6988840	I'm coming to your house right now for a stroke. Oh, um, I do have my thoughts. I,
6988840	6992840	I know that there's not going to be much time by the time the podcast gets released,
6992840	7001320	but go out and vote, do it and, um, be safe when you do it. Wear your mask. We are coming into
7001320	7010280	the third wave of coronavirus. Um, and gen X, geeks.com, G E X. Oh, one last thing. Yeah. I
7010280	7019000	was on the last episode of, am I mental? Oh yes. Yes. We had Eon. Their show can be about one hour.
7019000	7025240	They have a hard cut at three. We hit the hard cut without noticing. Wow. All right. Two hours.
7025240	7031800	Sorry. So yeah. Um, I brought a little OLR randomness. It happens. All right. Yeah.
7031800	7036280	Go check it out. You get to hear me talk about how fucked up my brain is. I got to check that
7036280	7040360	out. Just be not, you know, like, but I'm just, I bet it was a good show. I bet it was a good
7040360	7044760	discussion. A lot of it, Rob. Yeah. I mean, I'm not tuning in to hear that. I just, you know,
7044760	7050040	I'm curious to hear, you know, the discussion we talked about supernatural hot too. Well,
7050040	7053240	I can get that without just talking to you on text message. All right.
7054200	7058040	All right. Well, Hey, my, my, my love to you guys, my love to the listeners,
7059000	7063560	pet all the cats and harass all the children. All right. Will do. Have a good night.
7065160	7070120	Look, you tell Nellie I owe her cookies. Bye. All right. Bye. Take care. All right. We'll do.
7070120	7076760	All right. We'll fix up the camera shot there and we will move on to talking about some rapid
7076760	7082920	fire news and traveling around the industry with some quick headlines. Loki. Yes. So we've found
7082920	7087960	out what the new games for this month are going to be for free that your games with gold, if you
7087960	7097080	will, on the Xbox side of things, we have a looks like Aragami shadow edition and swim sanity.
7097080	7105720	Those are both Xbox one and then Xbox compatible games we have looks like full spectrum warrior,
7105720	7111800	which is actually an original Xbox game and Indiana Jones or Lego, Indiana Jones
7112840	7120200	or the Xbox three 60. So, uh, interesting. And then great titles with the new console coming
7120200	7125480	out. Sorry, but they're not, but I, you know, it's so hard now because of game. Exactly.
7125480	7131880	It's so hard because of game pass. Like. Exactly. Like I'm not disappointed because I have game pass.
7132840	7137240	But yeah, no, I mean, you, you do have to look at what's going on with Sony, which, you know,
7137240	7142680	you'll get to and it's, it's a different story. So Sony's got some more exciting stuff. So for
7142680	7149160	example, they have hollow Knight Boyd heart edition and middle earth shadow of war. That's on
7149880	7156360	on PlayStation four. Um, also if you're a PlayStation five owner, you get bug snacks.
7157160	7161080	That's huge. Those are. Yeah. And that's going to be available for two months as well,
7161080	7165160	much like the other game on PlayStation five that they were offering for two months,
7165160	7171080	uh, next year. So this is from November 12th through January 4th. You can pick up bug snacks.
7171080	7176440	I'm wondering since I don't own a PlayStation five, if it's one of those things where I can
7176440	7182280	kind of add it to my library type of thing. So I used to do that with Xbox one games back when I
7182280	7187880	still had a third Xbox or Sony's going to be complete dicks about it and just say, no, sorry,
7187880	7193640	you didn't register PlayStation five of those. Uh, okay. I've got to be lucky to be fair. That's
7193640	7197960	not them being dicks. That's just business, you know, by a PlayStation five. It's a little,
7197960	7202760	it's a little bit being a dick, but no, no, no, no. It is though, because I'm paying for their
7202760	7207160	PlayStation plus service. So I should be entitled to the games that they're offering for free.
7207160	7211080	It shouldn't be a caveat that, Oh, well, I'm sorry. You got to also purchase a PlayStation
7211080	7214920	five right now. Cause that wasn't the way it used to be with other systems. All right. I'll give you
7214920	7218760	that. But we don't know to me, but we don't know if we'll be able to redeem it or not yet. Yeah.
7218760	7223400	Anyways. But they are very explicit that it is only the PlayStation five version of bug snacks
7223400	7227720	that we do know. You can't hit that and then get it on your PlayStation four that you can't do.
7227720	7233480	We know that. Yeah. So you, you will get it a PlayStation five copy in your library if you will.
7233480	7239800	Um, so yeah, I'll go ahead and try to do that. But I like, I finally was able to redeem the
7239800	7245240	October ones. I could not get their online site to work correctly. It would not detect that I have
7245240	7250440	PlayStation plus, even though I very much do have PlayStation plus I have a boot up my PlayStation
7250440	7254920	four to actually go download them. There's a very easy new method to try that I will talk about
7254920	7260520	later wink. Yeah. Look at the show roll what's coming up and that's how I did it. And it's,
7260520	7267160	it's easy. All right. And then on top of that, um, we talked about last week, how call of duty was
7267160	7275640	reducing the file size of modern warfare, um, to allow it to be, you know, more digestible,
